Transaction ID,Date,Customer ID,Gender,Age,Product Category,Product,Quantity,Price per Unit,Total Amount,Region,Payment Method
8540,2023-11-10,CUST_00377,Male,38,Home & Kitchen,Pillow,1,109.15,109.15,South,UPI
6215,2023-11-10,CUST_01647,Female,50,Electronics,Power Bank,2,263.03,526.06,West,UPI
8582,2023-11-10,CUST_00515,Male,37,Home & Kitchen,Bedsheet,2,80.81,161.62,South,Credit Card
4998,2023-11-10,CUST_00548,Male,31,Beauty,Perfume,2,110.13,220.26,North,UPI
3467,2023-11-10,CUST_00030,Male,32,Electronics,USB Cable,1,619.31,619.31,North,UPI
2461,2023-11-10,CUST_01242,Male,68,Home & Kitchen,Bedsheet,4,158.09,632.36,North,UPI
7054,2023-11-10,CUST_00728,Female,46,Clothing,T-Shirt,3,24.26,72.78,East,UPI
9192,2023-11-10,CUST_01661,Male,63,Home & Kitchen,Wall Clock,1,114.66,114.66,East,UPI
9931,2023-11-10,CUST_00365,Male,57,Food,Organic Honey,7,27.16,190.12,West,Credit Card
8042,2023-11-10,CUST_01060,Male,32,Home & Kitchen,Storage Container,4,91.85,367.4,North,Cash
4916,2023-11-10,CUST_00733,Female,32,Food,Organic Honey,1,34.96,34.96,West,Cash
5951,2023-11-10,CUST_01015,Male,56,Sports,Cricket Bat,1,63.91,63.91,West,Credit Card
8888,2023-11-10,CUST_01866,Female,70,Food,Organic Honey,5,36.36,181.8,North,Credit Card
2770,2023-11-10,CUST_01621,Female,51,Home & Kitchen,Wall Clock,3,192.57,577.71,East,Debit Card
3318,2023-11-10,CUST_01006,Female,51,Food,Green Tea,6,37.96,227.76,West,UPI
8909,2023-11-10,CUST_00384,Male,27,Electronics,Laptop,1,237.85,237.85,East,Credit Card
10520,2023-11-10,CUST_00532,Female,65,Food,Organic Honey,1,21.64,21.64,West,UPI
10047,2023-11-11,CUST_00755,Male,47,Electronics,Smartphone,4,556.76,2227.04,East,Cash
8342,2023-11-11,CUST_00607,Female,61,Food,Olive Oil,3,21.56,64.68,East,Debit Card
1894,2023-11-11,CUST_00019,Male,34,Food,Peanut Butter,4,38.78,155.12,West,UPI
9373,2023-11-11,CUST_00058,Female,60,Home & Kitchen,Blender,5,79.59,397.95,East,Credit Card
1774,2023-11-11,CUST_00625,Female,67,Beauty,Face Wash,5,62.36,311.8,East,Cash
9315,2023-11-11,CUST_01390,Female,22,Electronics,Smartphone,4,772.71,3090.84,South,Cash
2107,2023-11-11,CUST_01313,Female,46,Home & Kitchen,Knife Set,1,47.96,47.96,West,Debit Card
9137,2023-11-11,CUST_01716,Female,25,Sports,Skipping Rope,3,191.26,573.78,North,Credit Card
5466,2023-11-11,CUST_00701,Male,49,Home & Kitchen,Storage Container,1,166.79,166.79,North,UPI
2659,2023-11-11,CUST_01191,Male,42,Sports,Yoga Mat,4,128.02,512.08,North,Cash
10999,2023-11-11,CUST_00860,Male,40,Home & Kitchen,Table Lamp,5,204.31,1021.55,South,UPI
3994,2023-11-11,CUST_00058,Female,60,Beauty,Lipstick,2,10.36,20.72,East,Debit Card
1573,2023-11-11,CUST_01671,Female,56,Food,Organic Honey,3,33.96,101.88,West,Credit Card
10594,2023-11-11,CUST_00310,Female,22,Electronics,Laptop,4,556.35,2225.4,East,Debit Card
8614,2023-11-11,CUST_01513,Male,39,Home & Kitchen,Storage Container,6,127.08,762.48,North,Debit Card
2487,2023-11-11,CUST_00616,Female,49,Electronics,Smartphone,1,633.48,633.48,South,UPI
5295,2023-11-11,CUST_01441,Male,27,Clothing,Shorts,3,86.67,260.01,North,UPI
8492,2023-11-11,CUST_00162,Female,58,Food,Granola,4,18.09,72.36,South,Debit Card
2291,2023-11-11,CUST_00362,Female,70,Food,Granola,2,8.59,17.18,North,Cash
5027,2023-11-11,CUST_00599,Male,63,Food,Organic Honey,3,11.48,34.44,South,UPI
5242,2023-11-11,CUST_01800,Male,37,Home & Kitchen,Pillow,1,72.07,72.07,East,UPI
7414,2023-11-11,CUST_00796,Female,43,Home & Kitchen,Knife Set,1,118.94,118.94,South,Credit Card
3306,2023-11-11,CUST_01205,Male,47,Beauty,Eye Shadow,5,15.31,76.55,North,Credit Card
3100,2023-11-11,CUST_01164,Male,23,Clothing,Formal Shirt,6,113.24,679.44,North,Cash
10600,2023-11-12,CUST_01843,Male,39,Home & Kitchen,Blender,5,67.52,337.6,West,Credit Card
10779,2023-11-12,CUST_01077,Male,63,Home & Kitchen,Cookware Set,1,243.37,243.37,West,UPI
9056,2023-11-12,CUST_00142,Female,49,Home & Kitchen,Cookware Set,2,133.73,267.46,East,Credit Card
4970,2023-11-12,CUST_00022,Male,52,Beauty,Foundation,2,99.12,198.24,East,UPI
10675,2023-11-12,CUST_00970,Female,41,Food,Green Tea,1,32.81,32.81,North,Credit Card
7793,2023-11-12,CUST_00361,Female,18,Clothing,Jeans,3,28.48,85.44,North,Debit Card
1818,2023-11-12,CUST_01442,Male,55,Clothing,Jacket,1,59.37,59.37,East,Cash
2506,2023-11-12,CUST_01833,Male,65,Home & Kitchen,Blender,1,160.6,160.6,West,Cash
1824,2023-11-12,CUST_01344,Male,61,Food,Organic Honey,2,30.54,61.08,North,UPI
2693,2023-11-12,CUST_00314,Female,43,Home & Kitchen,Knife Set,3,37.74,113.22,North,Credit Card
9769,2023-11-12,CUST_00465,Female,39,Beauty,Face Wash,5,12.69,63.45,East,Credit Card
5374,2023-11-12,CUST_00436,Female,28,Electronics,Smart Watch,5,85.04,425.2,East,Cash
9279,2023-11-12,CUST_00460,Female,53,Clothing,Shorts,5,24.94,124.7,South,UPI
10087,2023-11-12,CUST_00020,Male,63,Home & Kitchen,Knife Set,4,111.86,447.44,South,Credit Card
2637,2023-11-12,CUST_00377,Male,38,Electronics,Smartphone,5,78.74,393.7,South,Debit Card
3725,2023-11-12,CUST_00548,Male,31,Home & Kitchen,Storage Container,1,115.32,115.32,North,Credit Card
4049,2023-11-12,CUST_00417,Female,67,Sports,Football,1,71.89,71.89,South,Credit Card
5444,2023-11-12,CUST_01316,Female,49,Electronics,Smart Watch,4,507.29,2029.16,West,Credit Card
3835,2023-11-12,CUST_00304,Female,44,Sports,Dumbbells,2,88.54,177.08,East,Credit Card
4652,2023-11-12,CUST_00099,Female,40,Electronics,Tablet,3,302.13,906.39,North,Debit Card
8475,2023-11-12,CUST_01278,Male,39,Electronics,Bluetooth Speaker,5,590.92,2954.6,West,Credit Card
2227,2023-11-12,CUST_00053,Male,32,Clothing,Hoodie,1,42.61,42.61,East,UPI
4093,2023-11-12,CUST_01454,Male,53,Beauty,Moisturizer,4,20.97,83.88,North,Debit Card
1345,2023-11-12,CUST_00567,Female,56,Home & Kitchen,Table Lamp,2,19.39,38.78,South,UPI
1678,2023-11-12,CUST_00662,Female,35,Home & Kitchen,Cookware Set,3,88.54,265.62,West,Cash
9545,2023-11-12,CUST_01939,Male,34,Electronics,Laptop,1,150.74,150.74,East,Credit Card
8890,2023-11-13,CUST_01681,Male,36,Beauty,Sunscreen,1,118.13,118.13,West,Credit Card
7962,2023-11-13,CUST_00489,Female,67,Home & Kitchen,Pillow,2,74.94,149.88,East,Credit Card
4922,2023-11-13,CUST_01604,Female,53,Home & Kitchen,Table Lamp,1,56.14,56.14,South,Credit Card
6961,2023-11-13,CUST_01252,Female,26,Electronics,Laptop,3,427.9,1283.7,North,Debit Card
7255,2023-11-13,CUST_01460,Female,34,Food,Olive Oil,4,22.03,88.12,West,Credit Card
7213,2023-11-13,CUST_00930,Female,57,Food,Mixed Nuts,3,12.16,36.48,East,Credit Card
5545,2023-11-13,CUST_00249,Female,21,Sports,Resistance Band,6,86.94,521.64,East,Cash
1788,2023-11-13,CUST_01936,Male,18,Clothing,Dress,1,70.56,70.56,South,Credit Card
4781,2023-11-13,CUST_01584,Male,39,Home & Kitchen,Knife Set,4,138.01,552.04,West,Debit Card
6225,2023-11-13,CUST_01783,Female,24,Beauty,Face Wash,1,90.41,90.41,West,Debit Card
5277,2023-11-13,CUST_01322,Male,59,Electronics,Bluetooth Speaker,2,334.04,668.08,North,Credit Card
1865,2023-11-13,CUST_00844,Female,44,Home & Kitchen,Bedsheet,3,80.3,240.9,East,UPI
5260,2023-11-13,CUST_01361,Female,70,Home & Kitchen,Table Lamp,2,235.13,470.26,South,UPI
4890,2023-11-14,CUST_01303,Female,38,Home & Kitchen,Knife Set,5,234.14,1170.7,East,Debit Card
9812,2023-11-14,CUST_01264,Female,35,Electronics,Smart Watch,4,132.09,528.36,East,UPI
10571,2023-11-14,CUST_00022,Male,52,Food,Mixed Nuts,3,11.5,34.5,East,Debit Card
10424,2023-11-14,CUST_01477,Female,18,Beauty,Face Wash,1,23.25,23.25,East,Credit Card
8378,2023-11-14,CUST_01884,Female,50,Home & Kitchen,Knife Set,5,31.24,156.2,South,Debit Card
7927,2023-11-14,CUST_01140,Female,25,Electronics,Tablet,1,145.44,145.44,North,Cash
3460,2023-11-14,CUST_00576,Male,30,Home & Kitchen,Pillow,1,233.7,233.7,North,Credit Card
10214,2023-11-14,CUST_01347,Female,40,Food,Peanut Butter,6,9.99,59.94,West,Debit Card
9159,2023-11-14,CUST_00489,Female,67,Beauty,Moisturizer,1,37.31,37.31,East,Credit Card
10227,2023-11-14,CUST_00596,Female,45,Beauty,Sunscreen,2,103.64,207.28,West,Credit Card
5461,2023-11-14,CUST_01710,Male,55,Food,Olive Oil,3,12.43,37.29,West,UPI
9593,2023-11-14,CUST_01936,Male,18,Home & Kitchen,Pillow,2,26.23,52.46,South,Debit Card
5148,2023-11-14,CUST_00505,Female,27,Electronics,Bluetooth Speaker,3,45.54,136.62,South,Cash
4859,2023-11-14,CUST_00152,Male,70,Food,Protein Bar,2,21.26,42.52,North,Debit Card
4480,2023-11-14,CUST_01764,Female,60,Home & Kitchen,Storage Container,2,239.66,479.32,South,Cash
5181,2023-11-14,CUST_00175,Male,53,Beauty,Foundation,1,107.24,107.24,South,Credit Card
3565,2023-11-14,CUST_01940,Male,26,Sports,Skipping Rope,1,92.16,92.16,East,Credit Card
7202,2023-11-14,CUST_00945,Male,26,Sports,Dumbbells,2,180.56,361.12,North,Credit Card
7209,2023-11-14,CUST_01892,Male,39,Home & Kitchen,Storage Container,1,27.53,27.53,South,Credit Card
2892,2023-11-14,CUST_01298,Female,67,Home & Kitchen,Pillow,2,57.85,115.7,North,UPI
2678,2023-11-14,CUST_01347,Female,40,Home & Kitchen,Knife Set,3,46.7,140.1,West,Credit Card
4749,2023-11-14,CUST_00450,Female,53,Food,Dark Chocolate,3,16.16,48.48,West,Debit Card
5953,2023-11-14,CUST_01627,Female,43,Home & Kitchen,Pillow,2,194.42,388.84,North,UPI
10160,2023-11-14,CUST_01690,Female,40,Sports,Cricket Bat,2,24.12,48.24,North,Credit Card
2058,2023-11-14,CUST_01871,Male,45,Home & Kitchen,Storage Container,4,10.24,40.96,East,UPI
8485,2023-11-15,CUST_01137,Female,32,Electronics,Laptop,3,438.57,1315.71,South,Debit Card
10141,2023-11-15,CUST_01629,Male,19,Electronics,Tablet,4,352.34,1409.36,East,Cash
6782,2023-11-15,CUST_01656,Male,45,Clothing,T-Shirt,2,73.34,146.68,West,Cash
8458,2023-11-15,CUST_01157,Male,55,Electronics,Headphones,1,364.56,364.56,North,UPI
1556,2023-11-15,CUST_01298,Female,67,Beauty,Foundation,3,29.06,87.18,North,Credit Card
2474,2023-11-15,CUST_01016,Female,69,Food,Organic Honey,3,24.38,73.14,South,Credit Card
8539,2023-11-15,CUST_00297,Male,41,Home & Kitchen,Blender,5,21.0,105.0,West,Credit Card
6323,2023-11-15,CUST_01144,Female,22,Clothing,T-Shirt,3,48.9,146.7,East,UPI
4018,2023-11-15,CUST_01718,Female,62,Home & Kitchen,Pillow,2,92.91,185.82,East,Credit Card
2588,2023-11-15,CUST_01053,Female,40,Clothing,Jacket,2,41.85,83.7,North,Cash
8404,2023-11-15,CUST_00737,Female,21,Beauty,Hair Oil,1,6.52,6.52,West,Debit Card
10289,2023-11-15,CUST_00617,Male,37,Electronics,Laptop,5,720.13,3600.65,South,UPI
3571,2023-11-15,CUST_01003,Male,49,Home & Kitchen,Bedsheet,1,27.7,27.7,North,UPI
4044,2023-11-15,CUST_01880,Male,25,Electronics,USB Cable,1,266.84,266.84,South,UPI
3690,2023-11-15,CUST_01540,Female,57,Beauty,Foundation,1,7.83,7.83,West,Cash
5772,2023-11-15,CUST_00856,Female,20,Beauty,Face Wash,2,16.7,33.4,North,Credit Card
9727,2023-11-15,CUST_00498,Female,61,Sports,Football,5,141.51,707.55,East,Credit Card
9796,2023-11-15,CUST_00679,Female,62,Home & Kitchen,Cookware Set,7,234.69,1642.83,West,UPI
5599,2023-11-15,CUST_00908,Female,60,Beauty,Perfume,2,41.62,83.24,South,Credit Card
7830,2023-11-15,CUST_00507,Male,41,Beauty,Perfume,2,5.08,10.16,North,Cash
7061,2023-11-15,CUST_01380,Male,31,Clothing,Jacket,3,62.99,188.97,East,Debit Card
6356,2023-11-16,CUST_00864,Male,40,Electronics,Power Bank,6,364.2,2185.2,East,Cash
5319,2023-11-16,CUST_01941,Male,35,Home & Kitchen,Cookware Set,1,50.43,50.43,West,Credit Card
8208,2023-11-16,CUST_01307,Female,47,Clothing,Dress,1,16.22,16.22,West,Credit Card
7622,2023-11-16,CUST_00339,Female,57,Beauty,Lipstick,5,68.08,340.4,South,UPI
4585,2023-11-16,CUST_01635,Female,39,Food,Organic Honey,3,13.93,41.79,South,Debit Card
2468,2023-11-16,CUST_00733,Female,32,Beauty,Eye Shadow,1,82.42,82.42,West,Cash
10406,2023-11-16,CUST_00228,Male,36,Beauty,Eye Shadow,2,55.38,110.76,East,Cash
6145,2023-11-16,CUST_01445,Male,50,Sports,Football,2,16.12,32.24,West,Cash
10846,2023-11-16,CUST_00582,Female,70,Beauty,Eye Shadow,3,115.73,347.19,West,Cash
7458,2023-11-16,CUST_00119,Male,41,Electronics,Bluetooth Speaker,2,435.87,871.74,North,UPI
6855,2023-11-16,CUST_00385,Female,51,Home & Kitchen,Blender,2,82.36,164.72,East,Credit Card
6911,2023-11-16,CUST_01594,Male,31,Home & Kitchen,Cookware Set,1,90.15,90.15,South,UPI
3549,2023-11-16,CUST_01499,Male,54,Beauty,Moisturizer,3,10.6,31.8,North,Cash
9026,2023-11-16,CUST_01478,Male,68,Food,Granola,3,11.94,35.82,East,UPI
9555,2023-11-16,CUST_01821,Male,46,Home & Kitchen,Knife Set,2,89.73,179.46,West,Cash
6698,2023-11-16,CUST_01534,Female,27,Sports,Yoga Mat,2,126.69,253.38,North,Cash
5118,2023-11-16,CUST_00519,Male,26,Food,Mixed Nuts,2,23.18,46.36,North,Debit Card
6963,2023-11-16,CUST_01477,Female,18,Clothing,Shorts,6,38.54,231.24,East,UPI
10148,2023-11-16,CUST_00776,Female,48,Clothing,T-Shirt,4,115.5,462.0,East,Debit Card
10588,2023-11-16,CUST_00639,Female,65,Electronics,Bluetooth Speaker,1,478.66,478.66,North,Debit Card
1317,2023-11-17,CUST_01016,Female,69,Beauty,Perfume,4,115.32,461.28,South,Credit Card
3500,2023-11-17,CUST_00394,Male,26,Sports,Resistance Band,2,126.73,253.46,West,Debit Card
6476,2023-11-17,CUST_01406,Male,32,Home & Kitchen,Table Lamp,3,203.02,609.06,West,UPI
4844,2023-11-17,CUST_01387,Male,44,Electronics,Power Bank,5,324.47,1622.35,West,Debit Card
10149,2023-11-17,CUST_01505,Male,70,Home & Kitchen,Table Lamp,1,198.69,198.69,West,Credit Card
1874,2023-11-17,CUST_00465,Female,39,Electronics,Smart Watch,2,55.16,110.32,East,Credit Card
9606,2023-11-17,CUST_00438,Male,35,Home & Kitchen,Table Lamp,4,90.14,360.56,East,UPI
10182,2023-11-17,CUST_01709,Female,65,Food,Dark Chocolate,3,11.34,34.02,East,Cash
7167,2023-11-17,CUST_01502,Male,69,Home & Kitchen,Blender,1,179.02,179.02,East,Debit Card
3548,2023-11-17,CUST_00594,Female,35,Home & Kitchen,Storage Container,2,241.55,483.1,West,UPI
8552,2023-11-17,CUST_01556,Male,27,Sports,Skipping Rope,1,114.6,114.6,West,Debit Card
5008,2023-11-17,CUST_00228,Male,36,Home & Kitchen,Bedsheet,4,118.65,474.6,East,Credit Card
9634,2023-11-17,CUST_00150,Male,25,Beauty,Hair Oil,6,98.16,588.96,West,UPI
5675,2023-11-17,CUST_00132,Female,65,Electronics,Power Bank,2,633.63,1267.26,South,Debit Card
7750,2023-11-17,CUST_00520,Female,53,Food,Organic Honey,3,34.17,102.51,North,UPI
4087,2023-11-17,CUST_01243,Female,37,Electronics,USB Cable,3,212.64,637.92,South,Debit Card
9202,2023-11-17,CUST_01612,Female,59,Electronics,Smartphone,1,348.93,348.93,East,Debit Card
2128,2023-11-17,CUST_01662,Male,36,Home & Kitchen,Bedsheet,3,148.96,446.88,North,Debit Card
9115,2023-11-17,CUST_01822,Male,64,Beauty,Face Wash,1,115.45,115.45,West,Debit Card
5516,2023-11-17,CUST_01124,Female,19,Clothing,Dress,2,138.66,277.32,East,Credit Card
8113,2023-11-17,CUST_01478,Male,68,Food,Protein Bar,5,17.94,89.7,East,UPI
7328,2023-11-17,CUST_01165,Female,21,Electronics,Headphones,3,63.03,189.09,East,Credit Card
3888,2023-11-18,CUST_00142,Female,49,Electronics,Laptop,3,341.23,1023.69,East,Debit Card
6941,2023-11-18,CUST_00056,Male,57,Beauty,Lipstick,1,61.11,61.11,West,Credit Card
1107,2023-11-18,CUST_00521,Female,51,Food,Peanut Butter,4,14.52,58.08,East,Debit Card
7646,2023-11-18,CUST_00693,Female,24,Sports,Yoga Mat,6,127.51,765.06,North,Credit Card
6234,2023-11-18,CUST_00531,Female,45,Home & Kitchen,Wall Clock,1,163.13,163.13,South,UPI
7137,2023-11-18,CUST_01880,Male,25,Beauty,Perfume,3,51.59,154.77,South,Cash
2962,2023-11-18,CUST_00794,Male,61,Sports,Dumbbells,7,44.52,311.64,East,Credit Card
2230,2023-11-18,CUST_01830,Female,32,Clothing,Hoodie,1,62.51,62.51,North,Credit Card
9832,2023-11-18,CUST_00084,Male,19,Beauty,Lipstick,4,76.46,305.84,East,Debit Card
5445,2023-11-18,CUST_01233,Male,20,Clothing,T-Shirt,5,105.15,525.75,West,Credit Card
6838,2023-11-18,CUST_00835,Male,49,Electronics,USB Cable,2,611.3,1222.6,North,Cash
10146,2023-11-18,CUST_01053,Female,40,Sports,Cricket Bat,1,71.4,71.4,North,Cash
1914,2023-11-18,CUST_01129,Female,51,Electronics,Tablet,3,710.72,2132.16,West,Cash
5045,2023-11-18,CUST_00536,Male,33,Electronics,Tablet,1,406.65,406.65,West,Credit Card
6424,2023-11-18,CUST_01728,Male,65,Electronics,Tablet,4,152.86,611.44,West,Debit Card
2558,2023-11-18,CUST_01504,Female,24,Beauty,Sunscreen,4,70.03,280.12,East,Credit Card
6454,2023-11-18,CUST_01641,Female,38,Home & Kitchen,Knife Set,2,93.76,187.52,South,Debit Card
4411,2023-11-18,CUST_00988,Female,55,Beauty,Face Wash,1,10.74,10.74,East,UPI
5577,2023-11-18,CUST_01005,Male,19,Beauty,Perfume,3,93.87,281.61,East,Credit Card
8162,2023-11-18,CUST_00097,Male,28,Clothing,Sneakers,1,31.56,31.56,West,UPI
9024,2023-11-18,CUST_01649,Male,64,Food,Organic Honey,1,33.02,33.02,South,Debit Card
4748,2023-11-18,CUST_00690,Female,44,Food,Dark Chocolate,2,4.05,8.1,South,Credit Card
1675,2023-11-18,CUST_00912,Male,47,Home & Kitchen,Wall Clock,4,157.63,630.52,South,Cash
10378,2023-11-18,CUST_01186,Female,47,Clothing,Sneakers,1,48.86,48.86,East,Credit Card
8125,2023-11-18,CUST_00107,Male,66,Clothing,Shorts,1,65.06,65.06,East,Cash
8920,2023-11-18,CUST_01238,Male,33,Beauty,Sunscreen,3,23.52,70.56,East,UPI
8182,2023-11-18,CUST_00517,Male,44,Electronics,USB Cable,1,688.03,688.03,East,UPI
3016,2023-11-18,CUST_00364,Female,57,Beauty,Perfume,1,55.26,55.26,North,Credit Card
7493,2023-11-18,CUST_01997,Female,60,Home & Kitchen,Knife Set,4,96.95,387.8,East,Debit Card
10831,2023-11-18,CUST_00423,Male,69,Beauty,Moisturizer,3,52.06,156.18,South,Cash
8857,2023-11-18,CUST_00023,Female,21,Electronics,Tablet,4,418.57,1674.28,North,Debit Card
3320,2023-11-18,CUST_01644,Female,56,Electronics,Bluetooth Speaker,1,720.21,720.21,East,Credit Card
5415,2023-11-18,CUST_00406,Female,67,Food,Protein Bar,2,35.31,70.62,South,Debit Card
7586,2023-11-18,CUST_00499,Female,59,Food,Granola,3,30.97,92.91,West,Credit Card
4170,2023-11-18,CUST_01609,Male,35,Home & Kitchen,Knife Set,6,211.6,1269.6,West,Debit Card
3403,2023-11-18,CUST_00793,Female,70,Electronics,Tablet,3,775.62,2326.86,North,Credit Card
3058,2023-11-19,CUST_00776,Female,48,Beauty,Moisturizer,1,114.43,114.43,East,UPI
1714,2023-11-19,CUST_00165,Male,25,Sports,Football,2,136.05,272.1,South,UPI
5245,2023-11-19,CUST_00908,Female,60,Home & Kitchen,Knife Set,3,223.15,669.45,South,Cash
5021,2023-11-19,CUST_01543,Male,36,Electronics,Smartphone,2,648.5,1297.0,South,Credit Card
9255,2023-11-19,CUST_01529,Male,29,Sports,Cricket Bat,5,100.51,502.55,South,Credit Card
9662,2023-11-19,CUST_00011,Female,25,Sports,Resistance Band,1,27.67,27.67,East,Credit Card
7920,2023-11-19,CUST_01302,Male,68,Home & Kitchen,Bedsheet,5,232.44,1162.2,South,UPI
9774,2023-11-19,CUST_00048,Female,51,Beauty,Face Wash,1,78.29,78.29,West,Credit Card
8823,2023-11-19,CUST_01393,Female,44,Home & Kitchen,Storage Container,2,121.05,242.1,West,Credit Card
7631,2023-11-19,CUST_00367,Female,18,Beauty,Lipstick,3,10.9,32.7,North,Credit Card
4248,2023-11-19,CUST_01181,Female,21,Beauty,Hair Oil,4,56.54,226.16,North,Credit Card
9652,2023-11-19,CUST_00493,Male,23,Clothing,Shorts,1,92.87,92.87,East,Debit Card
8912,2023-11-19,CUST_01749,Female,31,Home & Kitchen,Wall Clock,3,117.69,353.07,North,Credit Card
1392,2023-11-19,CUST_01578,Male,68,Home & Kitchen,Bedsheet,7,124.3,870.1,South,Credit Card
4867,2023-11-19,CUST_01880,Male,25,Home & Kitchen,Blender,3,17.37,52.11,South,Debit Card
9244,2023-11-19,CUST_01892,Male,39,Clothing,Sneakers,2,52.73,105.46,South,Debit Card
2920,2023-11-19,CUST_01901,Male,20,Clothing,Formal Shirt,2,19.41,38.82,North,Cash
8832,2023-11-20,CUST_00687,Female,35,Home & Kitchen,Pillow,3,87.97,263.91,North,Debit Card
9554,2023-11-20,CUST_01395,Female,48,Home & Kitchen,Pillow,4,83.76,335.04,West,UPI
7392,2023-11-20,CUST_00678,Male,31,Food,Green Tea,3,22.28,66.84,North,Credit Card
8697,2023-11-20,CUST_01595,Male,44,Clothing,Formal Shirt,1,64.38,64.38,East,Credit Card
9072,2023-11-20,CUST_01992,Male,47,Beauty,Face Wash,3,8.96,26.88,East,Debit Card
5263,2023-11-20,CUST_00575,Female,64,Food,Olive Oil,1,26.3,26.3,South,Credit Card
2535,2023-11-20,CUST_01170,Female,55,Home & Kitchen,Knife Set,2,30.97,61.94,South,Credit Card
9807,2023-11-20,CUST_00514,Male,43,Home & Kitchen,Blender,1,94.36,94.36,South,Debit Card
1527,2023-11-20,CUST_01018,Male,51,Electronics,USB Cable,3,662.34,1987.02,South,Debit Card
9440,2023-11-20,CUST_00025,Female,54,Electronics,Power Bank,4,711.69,2846.76,West,Cash
8507,2023-11-20,CUST_00342,Female,31,Electronics,Power Bank,5,650.25,3251.25,South,Credit Card
1846,2023-11-20,CUST_00071,Male,55,Clothing,Jeans,3,43.89,131.67,West,Cash
10799,2023-11-20,CUST_00634,Female,67,Food,Olive Oil,5,33.92,169.6,East,UPI
5838,2023-11-20,CUST_00635,Male,54,Beauty,Face Wash,2,113.47,226.94,North,Credit Card
5353,2023-11-20,CUST_01189,Female,51,Food,Dark Chocolate,3,39.76,119.28,South,Cash
7716,2023-11-20,CUST_01418,Female,51,Beauty,Sunscreen,1,95.77,95.77,East,Debit Card
3688,2023-11-20,CUST_00354,Male,54,Sports,Running Shoes,2,81.14,162.28,North,Credit Card
2740,2023-11-20,CUST_00320,Male,65,Clothing,Dress,1,125.8,125.8,North,Credit Card
7974,2023-11-20,CUST_00721,Male,32,Home & Kitchen,Cookware Set,3,224.87,674.61,West,UPI
9444,2023-11-21,CUST_00323,Female,36,Electronics,Laptop,1,629.17,629.17,East,Debit Card
5459,2023-11-21,CUST_00527,Female,21,Clothing,Sneakers,2,33.59,67.18,South,Debit Card
4241,2023-11-21,CUST_00187,Female,35,Food,Green Tea,3,29.46,88.38,North,Cash
6875,2023-11-21,CUST_00200,Male,44,Electronics,Tablet,1,495.34,495.34,South,Debit Card
10127,2023-11-21,CUST_00349,Male,21,Food,Green Tea,4,31.23,124.92,East,Debit Card
3656,2023-11-21,CUST_01776,Female,63,Home & Kitchen,Cookware Set,2,150.99,301.98,South,Debit Card
3904,2023-11-21,CUST_01468,Male,20,Clothing,Dress,4,136.6,546.4,South,Credit Card
7911,2023-11-21,CUST_01460,Female,34,Clothing,Jeans,3,81.28,243.84,West,Credit Card
7847,2023-11-21,CUST_00890,Male,50,Electronics,Tablet,1,194.84,194.84,West,UPI
2745,2023-11-21,CUST_00125,Female,52,Food,Organic Honey,6,12.16,72.96,West,UPI
8424,2023-11-21,CUST_01836,Male,58,Home & Kitchen,Blender,3,112.28,336.84,North,Debit Card
5705,2023-11-21,CUST_00667,Female,19,Electronics,Smartphone,4,700.95,2803.8,East,Cash
5417,2023-11-21,CUST_01749,Female,31,Food,Granola,1,4.76,4.76,North,Debit Card
6810,2023-11-21,CUST_01370,Male,21,Home & Kitchen,Pillow,3,176.02,528.06,West,Cash
8110,2023-11-21,CUST_00819,Male,30,Electronics,Smartphone,7,408.42,2858.94,North,Cash
3025,2023-11-22,CUST_00604,Female,22,Clothing,T-Shirt,3,45.07,135.21,South,Debit Card
9601,2023-11-22,CUST_00248,Female,32,Beauty,Perfume,1,95.86,95.86,South,Credit Card
9611,2023-11-22,CUST_01000,Male,52,Home & Kitchen,Table Lamp,3,53.5,160.5,South,Debit Card
2083,2023-11-22,CUST_00528,Male,41,Food,Dark Chocolate,1,18.38,18.38,South,UPI
6841,2023-11-22,CUST_01168,Female,54,Home & Kitchen,Pillow,2,108.98,217.96,East,Cash
4940,2023-11-22,CUST_00129,Female,58,Food,Peanut Butter,1,11.04,11.04,East,Credit Card
3124,2023-11-22,CUST_01340,Male,53,Home & Kitchen,Wall Clock,1,89.68,89.68,East,UPI
6259,2023-11-22,CUST_01328,Male,51,Electronics,Smart Watch,1,257.92,257.92,South,UPI
5724,2023-11-22,CUST_01564,Female,62,Home & Kitchen,Storage Container,1,66.31,66.31,South,UPI
1131,2023-11-22,CUST_00041,Female,35,Home & Kitchen,Bedsheet,2,216.84,433.68,West,Debit Card
7656,2023-11-22,CUST_00529,Male,48,Home & Kitchen,Bedsheet,2,128.14,256.28,South,Debit Card
1512,2023-11-22,CUST_00560,Male,68,Beauty,Sunscreen,4,32.68,130.72,West,Debit Card
9309,2023-11-22,CUST_01484,Male,24,Electronics,Smart Watch,2,592.07,1184.14,South,Debit Card
4564,2023-11-22,CUST_00515,Male,37,Clothing,Hoodie,1,143.45,143.45,South,Credit Card
1836,2023-11-22,CUST_01269,Male,37,Sports,Football,1,95.89,95.89,South,Debit Card
9867,2023-11-22,CUST_01644,Female,56,Home & Kitchen,Blender,5,249.26,1246.3,East,Cash
